phase1	SLIDE-0329_crop_2048			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase1-SLIDE-0329_crop_2048.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase1-SLIDE-0329_crop_2048.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --slide SLIDE-0329_crop_2048 --stage merge --stage instanseg	planned
phase1	SLIDE-0329_crop_2048_2			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase1-SLIDE-0329_crop_2048_2.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase1-SLIDE-0329_crop_2048_2.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --slide SLIDE-0329_crop_2048_2 --stage merge --stage instanseg	planned
phase2	chunk_0			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_0.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_0.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --stage nimbus --chunk 0 --slide SLIDE-0329_crop_2048 --slide SLIDE-0329_crop_2048_2	planned
phase2	chunk_1			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_1.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_1.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --stage nimbus --chunk 1 --slide SLIDE-0329_crop_2048 --slide SLIDE-0329_crop_2048_2	planned
phase2	chunk_2			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_2.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_2.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --stage nimbus --chunk 2 --slide SLIDE-0329_crop_2048 --slide SLIDE-0329_crop_2048_2	planned
phase2	chunk_3			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_3.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase2-chunk_3.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --stage nimbus --chunk 3 --slide SLIDE-0329_crop_2048 --slide SLIDE-0329_crop_2048_2	planned
phase3	finalize			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase3-finalize.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase3-finalize.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --stage nimbus-finalize --slide SLIDE-0329_crop_2048 --slide SLIDE-0329_crop_2048_2	planned
phase4	SLIDE-0329_crop_2048			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase4-SLIDE-0329_crop_2048.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase4-SLIDE-0329_crop_2048.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --slide SLIDE-0329_crop_2048 --stage spatialdata --stage qc	planned
phase4	SLIDE-0329_crop_2048_2			/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase4-SLIDE-0329_crop_2048_2.out	/home/ratnayn/codex/mIF-pipeline/logs/slurm/20260413_153544/phase4-SLIDE-0329_crop_2048_2.err	bash /home/ratnayn/codex/mIF-pipeline/scripts/run_pipeline.sh --config prototyping/prototype_v2-Crop.yaml --slide SLIDE-0329_crop_2048_2 --stage spatialdata --stage qc	planned
